station_id,name,physical_configuration,lat,lon,altitude,address,cross_street,post_code,capacity,is_charging_station,short_name,nearby_distance,x_ride_code_support,rental_uris,is_valet_station,last_updated,ttl,V1
423,"C/ HONDURAS, 32-34",ELECTRICBIKESTATION,41.4202459,2.1894852,22,"C/ HONDURAS, 32-34",09-SantAndreu/61-la Sagrera,8027,32,TRUE,423,1000,TRUE,NA,NA,1735686001,0,NA
424,PG. MARÍTIM DE LA BARCELONETA,ELECTRICBIKESTATION,41.3795862,2.1925198,7,PG. MARÍTIM DE LA BARCELONETA,01-CiutatVella/03-la Barceloneta,8003,27,TRUE,424,1000,TRUE,NA,NA,1735686001,0,NA
425,"C/ DE CERVELLÓ, 5",ELECTRICBIKESTATION,41.3765618,2.1748621,5,"C/ DE CERVELLÓ, 5",01-CiutatVella/01-el Raval,8001,24,TRUE,425,1000,TRUE,NA,NA,1735686001,0,NA
426,"C/ DE RIBES, 59 B",ELECTRICBIKESTATION,41.39828,2.1830315,12,"C/ DE RIBES, 59 B",02-Eixample/05-el Fort Pienc,8013,33,TRUE,426,1000,TRUE,NA,NA,1735686001,0,NA
427,"C/ DE SANT PAU, 119/ RONDA SANT PAU",ELECTRICBIKESTATION,41.3754047,2.1680021,9,"C/ DE SANT PAU, 119/ RONDA SANT PAU",01-CiutatVella/01-el Raval,8001,26,TRUE,427,1000,TRUE,NA,NA,1735686001,0,NA
428,"C/ PUJADES, 103",ELECTRICBIKESTATION,41.3983902,2.1960799,3,"C/ PUJADES, 103",10-SantMartí/68-el Poblenou,8005,33,TRUE,428,1000,TRUE,NA,NA,1735686001,0,NA
429,"C/ GRAN CAPITÀ, 9",ELECTRICBIKESTATION,41.3881262,2.1091535,105,"C/ GRAN CAPITÀ, 9",04-LesCorts/21-Pedralbes,8034,28,TRUE,429,1000,TRUE,NA,NA,1735686001,0,NA
430," C/ ALFAMBRA, 2 | AV. DIAGONAL",ELECTRICBIKESTATION,41.385641,2.113096,77,"C/ ALFAMBRA, 2 | AV. DIAGONAL",04-LesCorts/21-Pedralbes,8034,28,TRUE,430,1000,TRUE,NA,NA,1735686001,0,NA
431,"AV. JOAN XXIII, 17",ELECTRICBIKESTATION,41.383467,2.122175,53,"AV. JOAN XXIII, 17",04-LesCorts/20-la Maternitat i Sant Ramon,8028,20,TRUE,431,1000,TRUE,NA,NA,1735686001,0,NA
432,"C/ MARTÍ I FRANQUÈS, 1",ELECTRICBIKESTATION,41.3847061,2.1170751,63,"C/ MARTÍ I FRANQUÈS, 1",04-LesCorts/20-la Maternitat i Sant Ramon,8028,28,TRUE,432,1000,TRUE,NA,NA,1735686001,0,NA
433,"C/ J. MAYNARD KEYNES, 2|AV. DGNAL.",ELECTRICBIKESTATION,41.3862258,2.1168609,70,"C/ J. MAYNARD KEYNES, 2|AV. DGNAL.",04-LesCorts/21-Pedralbes,8034,42,TRUE,433,1000,TRUE,NA,NA,1735686001,0,NA
434,"C/ ROGER, 24",ELECTRICBIKESTATION,41.3767538,2.1269152,34,"C/ ROGER, 24",03-Sants-Montjuïc/17-Sants - Badal,8028,27,TRUE,434,1000,TRUE,NA,NA,1735686001,0,NA
435,"AV. DOCTOR MARAÑON, 25 | C/ PAU GARGALLO",ELECTRICBIKESTATION,41.383585,2.112186,64,"AV. DOCTOR MARAÑON, 25 | C/ PAU GARGALLO",04-LesCorts/20-la Maternitat i Sant Ramon,8028,28,TRUE,435,1000,TRUE,NA,NA,1735686001,0,NA
436,"PG. ZONA FRANCA, 54",ELECTRICBIKESTATION,41.3545425,2.1433038,6,"PG. ZONA FRANCA, 54",03-Sants-Montjuïc/12-la Marina del Prat Vermell,8038,19,TRUE,436,1000,TRUE,NA,NA,1735686001,0,NA
437,"PG. ZONA FRANCA, 9",ELECTRICBIKESTATION,41.3513237,2.1450958,5,"PG. ZONA FRANCA, 9",03-Sants-Montjuïc/12-la Marina del Prat Vermell,8038,36,TRUE,437,1000,TRUE,NA,NA,1735686001,0,NA
438,"C/ NÀPOLS, 183",ELECTRICBIKESTATION,41.3981669,2.1754896,22,"C/ NÀPOLS, 183",02-Eixample/07-la Dreta de l'Eixample,8013,27,TRUE,438,1000,TRUE,NA,NA,1735686001,0,NA
439,"RBLA. BADAL, 73 | C/ CONSTITUCIÓ",ELECTRICBIKESTATION,41.3685394,2.1328403,14,"RBLA. BADAL, 73 | C/ CONSTITUCIÓ",03-Sants-Montjuïc/16-la Bordeta,8014,17,TRUE,439,1000,TRUE,NA,NA,1735686001,0,NA
440,"C/ SELVA DE MAR, 230",ELECTRICBIKESTATION,41.417694,2.1976864,9,"C/ SELVA DE MAR, 230",10-SantMartí/72-Sant Martí de Provençals,8020,27,TRUE,440,1000,TRUE,NA,NA,1735686001,0,NA
441,"C/ WATT, 2",ELECTRICBIKESTATION,41.3754426,2.1398409,25,"C/ WATT, 2",03-Sants-Montjuïc/18-Sants,8014,18,TRUE,441,1000,TRUE,NA,NA,1735686001,0,NA
442,"C/ MINERIA, 30",ELECTRICBIKESTATION,41.3649272,2.138599,11,"C/ MINERIA, 30",03-Sants-Montjuïc/13-la Marina de Port,8038,18,TRUE,442,1000,TRUE,NA,NA,1735686001,0,NA
443,"C/ CASANOVA, 139",ELECTRICBIKESTATION,41.3887127,2.1542277,33,"C/ CASANOVA, 139",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8036,32,TRUE,443,1000,TRUE,NA,NA,1735686001,0,NA
444,"C/ LLEIDA, 40",ELECTRICBIKESTATION,41.3717304,2.1554047,33,"C/ LLEIDA, 40",03-Sants-Montjuïc/11-el Poble-sec,8004,27,TRUE,444,1000,TRUE,NA,NA,1735686001,0,NA
445,"C/ VILAMARÍ, 2",ELECTRICBIKESTATION,41.3755016,2.154004,21,"C/ VILAMARÍ, 2",02-Eixample/10-Sant Antoni,8015,24,TRUE,445,1000,TRUE,NA,NA,1735686001,0,NA
446,"PG. JOAN DE BORBÓ, 42",ELECTRICBIKESTATION,41.3779974,2.1884228,4,"PG. JOAN DE BORBÓ, 42",01-CiutatVella/03-la Barceloneta,8003,14,TRUE,446,1000,TRUE,NA,NA,1735686001,0,NA
447,"C/ ALMOGÀVERS, 63",ELECTRICBIKESTATION,41.3943033,2.1860256,10,"C/ ALMOGÀVERS, 63",02-Eixample/05-el Fort Pienc,8018,27,TRUE,447,1000,TRUE,NA,NA,1735686001,0,NA
448,"C/ RAMÓN TURRÓ, 160",ELECTRICBIKESTATION,41.3972809,2.1997869,3,"C/ RAMÓN TURRÓ, 160",10-SantMartí/68-el Poblenou,8005,27,TRUE,448,1000,TRUE,NA,NA,1735686001,0,NA
449,"C/ BOLIVIA, 120",ELECTRICBIKESTATION,41.4058109,2.1949461,5,"C/ BOLIVIA, 120",10-SantMartí/71-Provençals del Poblenou,8018,27,TRUE,449,1000,TRUE,NA,NA,1735686001,0,NA
450,"C/ CRISTOBAL DE MOURA, 84",ELECTRICBIKESTATION,41.410712,2.2061691,3,"C/ CRISTOBAL DE MOURA, 84",10-SantMartí/71-Provençals del Poblenou,8019,27,TRUE,450,1000,TRUE,NA,NA,1735686001,0,NA
451,"C/ PALLARS, 504",ELECTRICBIKESTATION,41.4140598,2.2150487,4,"C/ PALLARS, 504",10-SantMartí/70-el Besòs i el Maresme,8019,24,TRUE,451,1000,TRUE,NA,NA,1735686001,0,NA
452,"GRAN VIA DE LES CORTS CATALANES, 1157 (D)",ELECTRICBIKESTATION,41.4194972,2.20934,8,"GRAN VIA DE LES CORTS CATALANES, 1157 (D)",10-SantMartí/73-la Verneda i la Pau,8020,54,TRUE,452,1000,TRUE,NA,NA,1735686001,0,NA
454,"C/ SARDENYA, 402",ELECTRICBIKESTATION,41.4072349,2.1684799,56,"C/ SARDENYA, 402",07-Horta-Guinardó/33-el Baix Guinardó,8025,27,TRUE,454,1000,TRUE,NA,NA,1735686001,0,NA
455,"C/ PROVENÇA, 595",ELECTRICBIKESTATION,41.4105848,2.1826833,27,"C/ PROVENÇA, 595",10-SantMartí/64-el Camp de l'Arpa del Clot,8026,22,TRUE,455,1000,TRUE,NA,NA,1735686001,0,NA
456,"C/ MÚRCIA, 1",ELECTRICBIKESTATION,41.4143392,2.1874539,22,"C/ MÚRCIA, 1",10-SantMartí/65-el Clot,8026,20,TRUE,456,1000,TRUE,NA,NA,1735686001,0,NA
457,"C/ GRANADELLA, 10-19 | C/ SAS",ELECTRICBIKESTATION,41.4383117,2.2039823,12,"C/ GRANADELLA, 10-19 | C/ SAS",09-SantAndreu/59-el Bon Pastor,8030,18,TRUE,457,1000,TRUE,NA,NA,1735686001,0,NA
458,"C/ TUCUMÁN, 21",ELECTRICBIKESTATION,41.4457962,2.2010422,17,"C/ TUCUMÁN, 21",09-SantAndreu/59-el Bon Pastor,8030,24,TRUE,458,1000,TRUE,NA,NA,1735686001,0,NA
459,"PG. SANTA COLOMA, 105",ELECTRICBIKESTATION,41.4479402,2.1976757,24,"PG. SANTA COLOMA, 105",09-SantAndreu/57-la Trinitat Vella,8030,39,TRUE,459,1000,TRUE,NA,NA,1735686001,0,NA
460,"C/ MIREIA, 28",ELECTRICBIKESTATION,41.4513863,2.1894717,56,"C/ MIREIA, 28",09-SantAndreu/57-la Trinitat Vella,8033,15,TRUE,460,1000,TRUE,NA,NA,1735686001,0,NA
461,"AV. RIO DE JANEIRO, 118",ELECTRICBIKESTATION,41.442489,2.185727,43,"AV. RIO DE JANEIRO, 118",08-NouBarris/52-la Prosperitat,8016,28,TRUE,461,1000,TRUE,NA,NA,1735686001,0,NA
462,"C/ PALAMÓS, 33",ELECTRICBIKESTATION,41.446923,2.184857,61,"C/ PALAMÓS, 33",08-NouBarris/53-la Trinitat Nova,8033,28,TRUE,462,1000,TRUE,NA,NA,1735686001,0,NA
463,"C/ PEDROSA, 24",ELECTRICBIKESTATION,41.4490679,2.1833801,68,"C/ PEDROSA, 24",08-NouBarris/53-la Trinitat Nova,8033,24,TRUE,463,1000,TRUE,NA,NA,1735686001,0,NA
464,"AV. RIO DE JANEIRO, 96",ELECTRICBIKESTATION,41.439692,2.182335,47,"AV. RIO DE JANEIRO, 96",08-NouBarris/52-la Prosperitat,8016,24,TRUE,464,1000,TRUE,NA,NA,1735686001,0,NA
465,"SEPHORA-C/ ROSSELLÓ, 261",ELECTRICBIKESTATION,41.3954094,2.1599427,41,"SEPHORA-C/ ROSSELLÓ, 261",02-Eixample/07-la Dreta de l'Eixample,8008,27,TRUE,465,1000,TRUE,NA,NA,1735686001,0,NA
466,"C/ PABLO IGLESIAS, 21",ELECTRICBIKESTATION,41.443387,2.1813051,63,"C/ PABLO IGLESIAS, 21",08-NouBarris/52-la Prosperitat,8016,30,TRUE,466,1000,TRUE,NA,NA,1735686001,0,NA
467,PL. JESÚS CARRASCO,ELECTRICBIKESTATION,41.4450463,2.176726,93,PL. JESÚS CARRASCO,08-NouBarris/51-Verdun,8042,20,TRUE,467,1000,TRUE,NA,NA,1735686001,0,NA
468,"C/ NOU BARRIS, 23",ELECTRICBIKESTATION,41.4480464,2.1775154,107,"C/ NOU BARRIS, 23",08-NouBarris/50-les Roquetes,8042,18,TRUE,468,1000,TRUE,NA,NA,1735686001,0,NA
469,"C/ SANT FRANCESC XAVIER, 1",ELECTRICBIKESTATION,41.4417001,2.1781553,72,"C/ SANT FRANCESC XAVIER, 1",08-NouBarris/52-la Prosperitat,8016,12,TRUE,469,1000,TRUE,NA,NA,1735686001,0,NA
470,"C/ GÒNGORA, 23",ELECTRICBIKESTATION,41.4432762,2.1746238,93,"C/ GÒNGORA, 23",08-NouBarris/51-Verdun,8042,24,TRUE,470,1000,TRUE,NA,NA,1735686001,0,NA
471,"PG. VALLDAURA, 171",ELECTRICBIKESTATION,41.4389014,2.1715576,78,"PG. VALLDAURA, 171",08-NouBarris/48-la Guineueta,8042,24,TRUE,471,1000,TRUE,NA,NA,1735686001,0,NA
472,"VIA FAVÈNCIA, 186",ELECTRICBIKESTATION,41.4427374,2.170393,105,"VIA FAVÈNCIA, 186",08-NouBarris/48-la Guineueta,8042,24,TRUE,472,1000,TRUE,NA,NA,1735686001,0,NA
473,"PG. FABRA I PUIG, 449",ELECTRICBIKESTATION,41.4388644,2.1657506,94,"PG. FABRA I PUIG, 449",08-NouBarris/48-la Guineueta,8042,21,TRUE,473,1000,TRUE,NA,NA,1735686001,0,NA
474,"VIA FAVÈNCIA, 47",ELECTRICBIKESTATION,41.4418604,2.1664224,102,"VIA FAVÈNCIA, 47",08-NouBarris/49-Canyelles,8042,24,TRUE,474,1000,TRUE,NA,NA,1735686001,0,NA
475,"C/ CAMPO FLORIDO, 66",ELECTRICBIKESTATION,41.4216738,2.1799878,46,"C/ CAMPO FLORIDO, 66",09-SantAndreu/62-el Congrés i els Indians,8027,19,TRUE,475,1000,TRUE,NA,NA,1735686001,0,NA
476,"C/ PERIODISTES, 9",ELECTRICBIKESTATION,41.422037,2.174401,80,"C/ PERIODISTES, 9",07-Horta-Guinardó/35-el Guinardó,8032,18,TRUE,476,1000,TRUE,NA,NA,1735686001,0,NA
477,"C/ AMILCAR, 78",ELECTRICBIKESTATION,41.4260751,2.1722534,69,"C/ AMILCAR, 78",07-Horta-Guinardó/36-la Font d'en Fargues,8032,26,TRUE,477,1000,TRUE,NA,NA,1735686001,0,NA
478,"C/ ESCULTOR LLIMONA, 7",ELECTRICBIKESTATION,41.4276076,2.1697582,65,"C/ ESCULTOR LLIMONA, 7",08-NouBarris/44-Vilapicina i la Torre Llobeta,8031,30,TRUE,478,1000,TRUE,NA,NA,1735686001,0,NA
479,"PG. FABRA I PUIG, 344",ELECTRICBIKESTATION,41.430623,2.1671068,73,"PG. FABRA I PUIG, 344",08-NouBarris/46-el Turó de la Peira,8031,18,TRUE,479,1000,TRUE,NA,NA,1735686001,0,NA
480,"PG. FABRA I PUIG, 385",ELECTRICBIKESTATION,41.4333259,2.1629258,92,"PG. FABRA I PUIG, 385",07-Horta-Guinardó/43-Horta,8031,28,TRUE,480,1000,TRUE,NA,NA,1735686001,0,NA
481,"PG. FABRA I PUIG, 411",ELECTRICBIKESTATION,41.4357978,2.163872,89,"PG. FABRA I PUIG, 411",07-Horta-Guinardó/43-Horta,8031,27,TRUE,481,1000,TRUE,NA,NA,1735686001,0,NA
482,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",ELECTRICBIKESTATION,41.4372022,2.1620235,95,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",07-Horta-Guinardó/43-Horta,8042,22,TRUE,482,1000,TRUE,NA,NA,1735686001,0,NA
483,"C/ LISBOA, 1",ELECTRICBIKESTATION,41.42956174,2.158968456,79,"C/ LISBOA, 1",07-Horta-Guinardó/43-Horta,8032,29,TRUE,483,1000,TRUE,NA,NA,1735686001,0,NA
484,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",ELECTRICBIKESTATION,41.4345997,2.1585268,104,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",07-Horta-Guinardó/43-Horta,8031,27,TRUE,484,1000,TRUE,NA,NA,1735686001,0,NA
485,"PG. VALLDAURA, 26",ELECTRICBIKESTATION,41.4374904,2.1565742,121,"PG. VALLDAURA, 26",07-Horta-Guinardó/43-Horta,8031,27,TRUE,485,1000,TRUE,NA,NA,1735686001,0,NA
486,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",ELECTRICBIKESTATION,41.4306102,2.1564551,81,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",07-Horta-Guinardó/43-Horta,8032,28,TRUE,486,1000,TRUE,NA,NA,1735686001,0,NA
487,"C/ LISBOA, 128",ELECTRICBIKESTATION,41.4267638,2.1521909,98,"C/ LISBOA, 128",07-Horta-Guinardó/42-la Clota,8032,27,TRUE,487,1000,TRUE,NA,NA,1735686001,0,NA
488,"AV. CAN MARCET, 36",ELECTRICBIKESTATION,41.4347859,2.147904,132,"AV. CAN MARCET, 36",07-Horta-Guinardó/41-la Vall d'Hebron,8035,27,TRUE,488,1000,TRUE,NA,NA,1735686001,0,NA
489,"C/ JORGE MANRIQUE, 15",ELECTRICBIKESTATION,41.4312335,2.1499103,119,"C/ JORGE MANRIQUE, 15",07-Horta-Guinardó/41-la Vall d'Hebron,8035,27,TRUE,489,1000,TRUE,NA,NA,1735686001,0,NA
490,"PG. VALL D'HEBRÓN, 168",ELECTRICBIKESTATION,41.4280668,2.1443777,150,"PG. VALL D'HEBRÓN, 168",07-Horta-Guinardó/41-la Vall d'Hebron,8035,49,TRUE,490,1000,TRUE,NA,NA,1735686001,0,NA
491,"C/ PARE MARIANA, 24",ELECTRICBIKESTATION,41.4306689,2.1456449,125,"C/ PARE MARIANA, 24",07-Horta-Guinardó/41-la Vall d'Hebron,8035,27,TRUE,491,1000,TRUE,NA,NA,1735686001,0,NA
492,PL. TETUAN,ELECTRICBIKESTATION,41.3943454,2.1751709,18,PL. TETUAN,02-Eixample/07-la Dreta de l'Eixample,8010,24,TRUE,492,1000,TRUE,NA,NA,1735686001,0,NA
493,"PG. VALL D'HEBRÓN, 80",ELECTRICBIKESTATION,41.419965,2.1401823,166,"PG. VALL D'HEBRÓN, 80",06-Gràcia/28-Vallcarca i els Penitents,8023,24,TRUE,493,1000,TRUE,NA,NA,1735686001,0,NA
494,"RBLA. CATALUNYA, 33 - C/ DIPUTACIÓ",ELECTRICBIKESTATION,41.3896967,2.1652199,25,"RBLA. CATALUNYA, 33 - C/ DIPUTACIÓ",02-Eixample/07-la Dreta de l'Eixample,8007,24,TRUE,494,1000,TRUE,NA,NA,1735686001,0,NA
495,"C/ DIPUTACIÓ, 22",ELECTRICBIKESTATION,41.377846,2.150523,24,"C/ DIPUTACIÓ, 22",02-Eixample/09-la Nova Esquerra de l'Eixample,8015,21,TRUE,495,1000,TRUE,NA,NA,1735686001,0,NA
496,"C/ PROVENÇA,  445",ELECTRICBIKESTATION,41.4048623,2.174799,33,"C/ PROVENÇA, 445",02-Eixample/06-la Sagrada Família,8025,18,TRUE,496,1000,TRUE,NA,NA,1735686001,0,NA
497,"PTGE. MALUQUER, 16",ELECTRICBIKESTATION,41.4095489,2.1360313,124,"PTGE. MALUQUER, 16",05-Sarrià-StGervasi/25-Sant Gervasi - la Bonanova,8022,27,TRUE,497,1000,TRUE,NA,NA,1735686001,0,NA
498,"C/ ESTEVE TERRADAS, 42",ELECTRICBIKESTATION,41.4144967,2.1402433,145,"C/ ESTEVE TERRADAS, 42",06-Gràcia/28-Vallcarca i els Penitents,8023,26,TRUE,498,1000,TRUE,NA,NA,1735686001,0,NA
499,"AV. VALLCARCA, 196",ELECTRICBIKESTATION,41.4160558,2.1421504,127,"AV. VALLCARCA, 196",06-Gràcia/28-Vallcarca i els Penitents,8023,27,TRUE,499,1000,TRUE,NA,NA,1735686001,0,NA
500,"C/ ARGENTERA, 23",ELECTRICBIKESTATION,41.4117633,2.1453424,101,"C/ ARGENTERA, 23",06-Gràcia/28-Vallcarca i els Penitents,8023,23,TRUE,500,1000,TRUE,NA,NA,1735686001,0,NA
501,"C/ ELISA, 1",ELECTRICBIKESTATION,41.4052698,2.1420204,95,"C/ ELISA, 1",05-Sarrià-StGervasi/27-el Putxet i el Farró,8023,16,TRUE,501,1000,TRUE,NA,NA,1735686001,0,NA
502,"AV. VALLCARCA, 11",ELECTRICBIKESTATION,41.4074444,2.1492066,88,"AV. VALLCARCA, 11",06-Gràcia/28-Vallcarca i els Penitents,8023,19,TRUE,502,1000,TRUE,NA,NA,1735686001,0,NA
503,"C/ MAIGNON, 31-41",ELECTRICBIKESTATION,41.4095926,2.1524953,105,"C/ MAIGNON, 31-41",06-Gràcia/30-la Salut,8024,30,TRUE,503,1000,TRUE,NA,NA,1735686001,0,NA
504,"C/ MASSENS, 76",ELECTRICBIKESTATION,41.4092333,2.1557747,87,"C/ MASSENS, 76",06-Gràcia/31-la Vila de Gràcia,8024,28,TRUE,504,1000,TRUE,NA,NA,1735686001,0,NA
505,"C/ CAMÈLIES, 78",ELECTRICBIKESTATION,41.4145614,2.1658677,118,"C/ CAMÈLIES, 78",07-Horta-Guinardó/33-el Baix Guinardó,8024,27,TRUE,505,1000,TRUE,NA,NA,1735686001,0,NA
506,"C/ GARRIGA I ROCA, 2",ELECTRICBIKESTATION,41.4191957,2.1718497,107,"C/ GARRIGA I ROCA, 2",07-Horta-Guinardó/35-el Guinardó,8041,15,TRUE,506,1000,TRUE,NA,NA,1735686001,0,NA
507,"C/ SARDENYA, 494",ELECTRICBIKESTATION,41.4107641,2.1640965,81,"C/ SARDENYA, 494",07-Horta-Guinardó/33-el Baix Guinardó,8024,24,TRUE,507,1000,TRUE,NA,NA,1735686001,0,NA
508,"C/ SARDENYA, 465",ELECTRICBIKESTATION,41.4090922,2.1656378,70,"C/ SARDENYA, 465",06-Gràcia/32-el Camp d'en Grassot i Gràcia Nova,8025,27,TRUE,508,1000,TRUE,NA,NA,1735686001,0,NA
509,"C/ TORRENT DE L'OLLA, 11",ELECTRICBIKESTATION,41.3989713,2.1606736,46,"C/ TORRENT DE L'OLLA, 11",06-Gràcia/31-la Vila de Gràcia,8012,32,TRUE,509,1000,TRUE,NA,NA,1735686001,0,NA
510,"C/ GRAN DE GRÀCIA, 37",ELECTRICBIKESTATION,41.3989151,2.1564253,55,"C/ GRAN DE GRÀCIA, 37",06-Gràcia/31-la Vila de Gràcia,8012,27,TRUE,510,1000,TRUE,NA,NA,1735686001,0,NA
511,"C/ GRAN DE GRÀCIA, 91",ELECTRICBIKESTATION,41.4006862,2.1543317,61,"C/ GRAN DE GRÀCIA, 91",06-Gràcia/31-la Vila de Gràcia,8012,20,TRUE,511,1000,TRUE,NA,NA,1735686001,0,NA
512,"C/ D'ALACANT, 12",ELECTRICBIKESTATION,41.4000778,2.1326911,96,"C/ D'ALACANT, 12",05-Sarrià-StGervasi/24-les Tres Torres,8017,27,TRUE,512,1000,TRUE,NA,NA,1735686001,0,NA
513,"VIA AUGUSTA, 317",ELECTRICBIKESTATION,41.399017,2.124329,111,"VIA AUGUSTA, 317",05-Sarrià-StGervasi/24-les Tres Torres,8017,28,TRUE,513,1000,TRUE,NA,NA,1735686001,0,NA
514,"C/ ARAGÓ, 614",ELECTRICBIKESTATION,41.4095069,2.1885055,16,"C/ ARAGÓ, 614",10-SantMartí/65-el Clot,8018,18,TRUE,514,1000,TRUE,NA,NA,1735686001,0,NA
515,"C/ SANT ADRIÀ, 43",ELECTRICBIKESTATION,41.4352071,2.1948002,19,"C/ SANT ADRIÀ, 43",09-SantAndreu/59-el Bon Pastor,8030,24,TRUE,515,1000,TRUE,NA,NA,1735686001,0,NA
516,"C/ SANT ADRIÀ, 88",ELECTRICBIKESTATION,41.4354601,2.2001569,15,"C/ SANT ADRIÀ, 88",09-SantAndreu/59-el Bon Pastor,8030,21,TRUE,516,1000,TRUE,NA,NA,1735686001,0,NA
517,"AV. RASOS DE PEGUERA, 10",ELECTRICBIKESTATION,41.462095,2.178959,44,"AV. RASOS DE PEGUERA, 10",08-NouBarris/55-Ciutat Meridiana,8033,20,TRUE,517,1000,TRUE,NA,NA,1735686001,0,NA
518,"C/ LLOBREGÓS, 115",ELECTRICBIKESTATION,41.4246885,2.1570492,112,"C/ LLOBREGÓS, 115",07-Horta-Guinardó/37-el Carmel,8032,27,TRUE,518,1000,TRUE,NA,NA,1735686001,0,NA
519,"C/ PEDRELL, 52",ELECTRICBIKESTATION,41.4246548,2.166289,110,"C/ PEDRELL, 52",07-Horta-Guinardó/36-la Font d'en Fargues,8032,24,TRUE,519,1000,TRUE,NA,NA,1735686001,0,NA
526,C/ TARONGERS | AV. MIRAMAR (TELEFÈRIC),ELECTRICBIKESTATION,41.3683855,2.1645038,93,C/ TARONGERS | AV. MIRAMAR (TELEFÈRIC),03-Sants-Montjuïc/11-el Poble-sec,8038,28,TRUE,526,1000,TRUE,NA,NA,1735686001,0,NA
527,"PG. OLIMPIC, 8",ELECTRICBIKESTATION,41.3619729,2.15432161,NA,"PG. OLIMPIC, 8",03-Sants-Montjuïc/11-el Poble-sec,8038,36,TRUE,527,1000,TRUE,NA,NA,1735686001,0,NA
537,"AV. ESTADI, 12",ELECTRICBIKESTATION,41.3653602,2.1476099,75,"AV. ESTADI, 12",03-Sants-Montjuïc/11-el Poble-sec,8038,40,TRUE,523,1000,TRUE,NA,NA,1735686001,0,NA
538,"AV. ESTADI, 38",ELECTRICBIKESTATION,41.3663147,2.1522059,86,"AV. ESTADI, 38",03-Sants-Montjuïc/11-el Poble-sec,8038,24,TRUE,522,1000,TRUE,NA,NA,1735686001,0,NA
539,"C/ FRANÇA XICA, 4",ELECTRICBIKESTATION,41.3721749,2.1602153,26,"C/ FRANÇA XICA, 4",03-Sants-Montjuïc/11-el Poble-sec,8004,16,TRUE,525,1,TRUE,NA,NA,1735686001,0,NA
540,"C/ MANDONI, 6",ELECTRICBIKESTATION,41.3693483,2.1426008,18,"C/ MANDONI, 6",03-Sants-Montjuïc/14-la Font de la Guatlla,8004,20,TRUE,521,1,TRUE,NA,NA,1735686001,0,NA
541,"C/ MARBRE, 2",ELECTRICBIKESTATION,41.3614158,2.1476169,28,"C/ MARBRE, 2",03-Sants-Montjuïc/13-la Marina de Port,8038,28,TRUE,524,1000,TRUE,NA,NA,1735686001,0,NA
542,Copa América Barcelona - 542,VALET,41.37453809,2.189216913,NA,Copa América Barcelona 2024,,NA,1,FALSE,9000,1,TRUE,NA,FALSE,1735686001,0,NA
543,Copa América Barcelona - 543,VALET,41.38382986,2.191370994,NA,Copa América Barcelona 2024,,NA,1,FALSE,9001,1,TRUE,NA,FALSE,1735686001,0,NA
544,"C/ MONTFAR, 1",ELECTRICBIKESTATION,41.37049,2.148729,NA,"C/ MONTFAR, 1",03-Sants-Montjuïc/14-la Font de la Guatlla,8004,24,TRUE,520,1000,TRUE,NA,NA,1735686001,0,NA
